Key,한국어원문,위치(Note),en,zh-TW,ja
UI_DEFAULTGROUP_003,데미지 : 0,/ui/DefaultGroup/CardTooltip/TooltipDmg,demiji : 0,demiji : 0,demiji : 0
UI_DEFAULTGROUP_004,카드 이름,/ui/DefaultGroup/CardTooltip/TooltipName,Card Name,卡片 名稱,カード 名前
UI_DEFAULTGROUP_005,총 대미지,/ui/DefaultGroup/DpsMeter/Board/Footer/Label,chong Damage,chong 傷害,chong ダメージ
UI_DEFAULTGROUP_006,히든맵 탈출까지,/ui/DefaultGroup/Ep3Map4Ester1Board/Inner/Label,hideunMap talchulkkaji,hideun地圖 talchulkkaji,hideunマップ talchulkkaji
UI_DEFAULTGROUP_007,경험치 2배!,/ui/DefaultGroup/ExpBoostBoard/Inner/Label,gyeongheomchi 2bae!,gyeongheomchi 2bae!,gyeongheomchi 2bae!
UI_DEFAULTGROUP_008,남은 시간,/ui/DefaultGroup/TimeAttackBoard/Inner/Label,nam  time,nam 時間,nam 時間
UI_EPISODEREWARDGROUP_001,에피소드 보상,/ui/EpisodeRewardGroup/Panel/Title,in pisodeu Reward,在pisodeu 獎勵,にpisodeu 報酬
UI_EPISODEREWARDGROUP_002,"EP1 
5분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card1/Label,"EP1 
5min Survive!","EP1 
5分 生存!","EP1 
5分 生存!"
UI_EPISODEREWARDGROUP_003,"EP1 
10분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card2/Label,"EP1 
10min Survive!","EP1 
10分 生存!","EP1 
10分 生存!"
UI_EPISODEREWARDGROUP_004,"EP1 
15분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card3/Label,"EP1 
15min Survive!","EP1 
15分 生存!","EP1 
15分 生存!"
UI_EPISODEREWARDGROUP_005,"EP2 
5분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card4/Label,"EP2 
5min Survive!","EP2 
5分 生存!","EP2 
5分 生存!"
UI_EPISODEREWARDGROUP_006,"EP2 
10분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card5/Label,"EP2 
10min Survive!","EP2 
10分 生存!","EP2 
10分 生存!"
UI_EPISODEREWARDGROUP_007,"EP2 
15분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card6/Label,"EP2 
15min Survive!","EP2 
15分 生存!","EP2 
15分 生存!"
UI_EPISODEREWARDGROUP_008,"EP3 
5분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card7/Label,"EP3 
5min Survive!","EP3 
5分 生存!","EP3 
5分 生存!"
UI_EPISODEREWARDGROUP_009,"EP3 
10분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card8/Label,"EP3 
10min Survive!","EP3 
10分 生存!","EP3 
10分 生存!"
UI_EPISODEREWARDGROUP_010,"EP3 
15분 생존!",/ui/EpisodeRewardGroup/Panel/Viewport/Strip/Card9/Label,"EP3 
15min Survive!","EP3 
15分 生存!","EP3 
15分 生存!"
UI_EQUIPMENTGROUP_001,합성,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/ComposeButton | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/LeftColumn/ComposeButton/Label,hapseong,hapseong,hapseong
UI_EQUIPMENTGROUP_002,노말 → 레어,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/GradeText,nomal → reeo,nomal → reeo,nomal → reeo
UI_EQUIPMENTGROUP_003,품질 - 유지,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/QualityRow1/Label | /ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/QualityRow2/Label,Quality - Duration,品質 - 持續,品質 - 持続
UI_EQUIPMENTGROUP_004,품질 승급 확률,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/QualityTitle,Quality seunggeup Chance,品質 seunggeup 機率,品質 seunggeup 確率
UI_EQUIPMENTGROUP_005,스킬 추가!,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/SkillText,Skill Additional!,技能 額外!,スキル 追加!
UI_EQUIPMENTGROUP_006,합성 결과,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/LeftColumn/BG_2/InfoBox/TitleText,hapseong gyeoland,hapseong gyeol與,hapseong gyeolと
UI_EQUIPMENTGROUP_007,전체,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RightPanel/TabHolder/All/Background/UIText | /ui/EquipmentGroup/Inventory/Panel/InventoryPanel/TabHolder/All/Background/UIText | /ui/ShadowShopGroup/Panel/TabAll | /ui/TitleGroup/SkillPanel/CharacterFilterList/btnCharAll | /ui/TitleGroup/SkillPanel/GradeFilterList/btnGradeAll,All,全部,全体
UI_EQUIPMENTGROUP_008,아니오,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/CancelButton | /ui/EquipmentGroup/Inventory/SellConfirm/Panel/BtnNo | /ui/OptionGroup/ConfirmPanel/BtnNo,anio,anio,anio
UI_EQUIPMENTGROUP_009,예,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/ConfirmButton | /ui/EquipmentGroup/Inventory/SellConfirm/Panel/BtnYes | /ui/OptionGroup/ConfirmPanel/BtnYes,ye,ye,ye
UI_EQUIPMENTGROUP_010,"높은 등급의 장비가 사라집니다.
합성 후에는 되돌릴 수 없습니다.",/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/SubMessage,"high Gradeof  Equipment  sarajipnida.
hapseong afterin   doedolril can None.","高 等級的 裝備 sarajipnida.
hapseong 後在 doedolril 可以 沒有.","高い 等級の 装備 sarajipnida.
hapseong 後に doedolril 可能 ありません."
UI_EQUIPMENTGROUP_011,정말 합성하시겠습니까?,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/RiskWarning/Box/Text,really hapseonghasigessseupnikka?,jeongmal hapseonghasigessseupnikka?,jeongmal hapseonghasigessseupnikka?
UI_EQUIPMENTGROUP_012,장비 합성,/ui/EquipmentGroup/Inventory/ComposePopup/Panel/Title,Equipment hapseong,裝備 hapseong,装備 hapseong
UI_EQUIPMENTGROUP_013,일괄 레벨업,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/ButtonBatchLevelUp/Label,ilgwal Leveleop,ilgwal 等級eop,ilgwal レベルeop
UI_EQUIPMENTGROUP_014,레벨업,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/ButtonLevelUp/Label,Leveleop,等級eop,レベルeop
UI_EQUIPMENTGROUP_015,잠금,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/ButtonLock/TextLock,Locked,鎖定,ロック
UI_EQUIPMENTGROUP_016,삭제,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/LeftColumn/ButtonDelete/Label,sakje,sakje,sakje
UI_EQUIPMENTGROUP_017,아이템 설명,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/DescBox/Text,Item seol targets,道具 seol個目標,アイテム seol体
UI_EQUIPMENTGROUP_018,（등급 도달 시 해금）,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row0/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row1/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row2/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row3/Text | /ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Row4/Text,(Unlocked upon reaching the required grade),（達到等級後解鎖）,（等級到達時に解放）
UI_EQUIPMENTGROUP_019,등급 스킬,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/RightColumn/GradeSkillBox/Title,Grade Skill,等級 技能,等級 スキル
UI_EQUIPMENTGROUP_020,아이템 이름,/ui/EquipmentGroup/Inventory/EquipPopup/Panel/Title | /ui/ShadowShopGroup/Panel/List/ItemTemplate/NameText,Item Name,道具 名稱,アイテム 名前
UI_EQUIPMENTGROUP_021,닉네임,/ui/EquipmentGroup/Inventory/Panel/EquipPanel/PlayerInfo/NameBackground/Name,nikneim,nikneim,nikneim
UI_EQUIPMENTGROUP_022,무기 강화 주문서,/ui/EquipmentGroup/Inventory/Panel/ItemNameTooltip/Label,Weapon Upgrade jumunseo,武器 強化 jumunseo,武器 強化 jumunseo
UI_EQUIPMENTGROUP_023,확인,/ui/EquipmentGroup/Inventory/UsePopup/Panel/ButtonConfirm | /ui/PopupGroup/PopupBack/PopupPanel/PopupBtnOK | /ui/WorldCharacterSelectGroup/Panel/BtnConfirm,Confirm,hwakin,hwakin
UI_EQUIPMENTGROUP_024,내용을 입력하세요,/ui/EquipmentGroup/Inventory/UsePopup/Panel/Message,Please enter the content,請輸入內容,内容を入力してください
UI_GACHAGROUP_001,닫기,/ui/GachaGroup/GachaProbInfo/Window/BtnCloseProb,Close,datgi,datgi
UI_GACHAGROUP_002,아이템,/ui/GachaGroup/GachaProbInfo/Window/Header/HName,Item,道具,アイテム
UI_GACHAGROUP_003,확률,/ui/GachaGroup/GachaProbInfo/Window/Header/HPct,Chance,機率,確率
UI_GACHAGROUP_004,"공개된 확률은 게임법 시행령에 따라 반올림한 값으로
합산된 결과가 100%가 되지 않을 수 있습니다.",/ui/GachaGroup/GachaProbInfo/Window/Notice,"gongdoen Chance  Gamebeop sihaengryeongin  ttara banolrimone gapsby
hapsandoen gyeoland   100%  doeji anh  can Available.","gong個doen 機率 遊戲beop sihaengryeong在 ttara banolrim一 gaps以
hapsandoen gyeol與 100% doeji anh 可以 有.","gong個doen 確率 ゲームbeop sihaengryeongに ttara banolrim1つ gapsで
hapsandoen gyeolと 100% doeji anh 可能 あります."
UI_GACHAGROUP_005,획득 확률,/ui/GachaGroup/GachaProbInfo/Window/Title,Obtain Chance,獲得 機率,獲得 確率
UI_GACHAGROUP_006,획득한 유물!,/ui/GachaGroup/Panel/Bg_cover/ResultLayer/ResultTitle,Obtainone Artifact!,獲得一 遺物!,獲得1つ 遺物!
UI_GACHAGROUP_007,유물 뽑기,/ui/GachaGroup/Panel/Title,Artifact Draw,遺物 抽取,遺物 ガチャ
UI_GAMEOVERGROUP_001,"다이아 500
골드 100,000",/ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_0/DescText | /ui/TitleGroup/ShopPanel/ScrollArea/List/ProductCard_0/DescText,"Diamond 500
Gold 100,000","鑽石 500
金幣 100,000","ダイヤ 500
ゴールド 100,000"
UI_GAMEOVERGROUP_002,구매 완료,/ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_0/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_1/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_2/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_3/SoldOutCover/SoldOutText | /ui/GameOverGroup/DiaShop/Panel/ScrollArea/List/ProductCard_4/SoldOutCover/SoldOutText,Buy Complete,購買完成,購入完了
UI_GAMEOVERGROUP_003,다이아 상점,/ui/GameOverGroup/DiaShop/Panel/Title,Diamond Shop,鑽石 商店,ダイヤ ショップ
UI_GAMEOVERGROUP_004,"이어하기
재화 900",/ui/GameOverGroup/GameOverBack/GameOverPanel/BtnContinue,"Continue
jaehwa 900","繼續
jaehwa 900","続ける
jaehwa 900"
UI_GAMEOVERGROUP_005,다시하기,/ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestart | /ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestart/Label | /ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestartOvertime | /ui/GameOverGroup/GameOverBack/GameOverPanel/BtnRestartOvertime/Label,Retry,重新開始,リトライ
UI_GAMEOVERGROUP_006,획득 스코어,/ui/GameOverGroup/GameOverBack/GameOverPanel/ScoreBox/ScoreLabel,Obtain seukoeo,獲得 seukoeo,獲得 seukoeo
UI_GAMEOVERGROUP_007,0 점,/ui/GameOverGroup/GameOverBack/GameOverPanel/ScoreBox/ScoreValueText,0 jeom,0 jeom,0 jeom
UI_IDLEREWARDGROUP_001,장비 인벤토리가 가득 찼어요!,/ui/IdleRewardGroup/ConfirmPanel/Message,Equipment Inventory Full Full!,裝備 背包 已滿 已滿!,装備 インベントリが 満杯 満杯!
UI_IDLEREWARDGROUP_002,"자리가 없는 장비는 사라져요.
그래도 받을까요?",/ui/IdleRewardGroup/ConfirmPanel/SubMessage,"space None Equipment  will disappear.
even so receivekkayo?","空間 沒有 裝備 會消失.
即使如此 獲得kkayo?","空きが なし 装備 消えます.
それでも 受け取るkkayo?"
UI_IDLEREWARDGROUP_003,(최대 24시간),/ui/IdleRewardGroup/Panel/CapText,(Max 24time),(最大 24時間),(最大 24時間)
UI_IDLEREWARDGROUP_004,장비는 2시간마다 1개씩 쌓여요,/ui/IdleRewardGroup/Panel/GearBox/Empty,Equipment  2timeevery 1ssik ssahyeoyo,裝備 2時間每 1個ssik ssahyeoyo,装備 2時間ごとに 1個ssik ssahyeoyo
UI_IDLEREWARDGROUP_005,자동 시간 : 00분 00초,/ui/IdleRewardGroup/Panel/TimeText,Automatic time : 00min 00s,自動 時間 : 00分 00秒,自動 時間 : 00分 00秒
UI_IDLEREWARDGROUP_006,방치 보상,/ui/IdleRewardGroup/Panel/Title,bangchi Reward,bangchi 獎勵,bangchi 報酬
UI_LEVELREWARDGROUP_001,레벨 5 보상,/ui/LevelRewardGroup/Panel/SubTitle,Level 5 Reward,等級 5 獎勵,レベル 5 報酬
UI_LOADINGGROUP_001,본 월드는 생성형 AI를 활용하여 제작된 콘텐츠를 포함하고 있습니다.,/ui/LoadingGroup/Screen/AiNotice,bon woldeu  saengseonghyeong AI  hwalyonghayeo jejakdoen kontencheu  pohamand  Available.,bon woldeu saengseonghyeong AI hwalyonghayeo jejakdoen kontencheu poham和 有.,bon woldeu saengseonghyeong AI hwalyonghayeo jejakdoen kontencheu pohamと あります.
UI_OPTIONGROUP_001,정말 게임을 종료할까요?,/ui/OptionGroup/ConfirmPanel/Message,really Game  Endcankkayo?,jeongmal 遊戲 結束可以kkayo?,jeongmal ゲーム 終了できるkkayo?
UI_OPTIONGROUP_002,이번 판이 여기서 끝납니다.,/ui/OptionGroup/ConfirmPanel/SubMessage,is beon gamesis  yeogiseo kkeutnapnida.,beon 場 yeogiseo kkeutnapnida.,beon 回 yeogiseo kkeutnapnida.
UI_OPTIONGROUP_003,조합식,/ui/OptionGroup/FusionPanel/Title,johapsik,johapsik,johapsik
UI_OPTIONGROUP_004,배경음,/ui/OptionGroup/OptionPanel/BgmToggle/Label,Background Music,背景音樂,BGM
UI_OPTIONGROUP_005,조합,/ui/OptionGroup/OptionPanel/BtnFusion,johap,johap,johap
UI_OPTIONGROUP_006,게임 종료,/ui/OptionGroup/OptionPanel/BtnQuit,Game End,遊戲 結束,ゲーム 終了
UI_OPTIONGROUP_007,게임 방법,/ui/OptionGroup/OptionPanel/BtnTutorial | /ui/OptionGroup/TutorialPanel/Title,Game bangbeop,遊戲 bangbeop,ゲーム bangbeop
UI_OPTIONGROUP_008,효과음,/ui/OptionGroup/OptionPanel/SfxToggle/Label,Effecteum,效果eum,効果eum
UI_OPTIONGROUP_009,옵션,/ui/OptionGroup/OptionPanel/Title,Options,選項,オプション
UI_POPUPGROUP_001,팝업 메시지,/ui/PopupGroup/PopupBack/PopupPanel/PopupMessage,Popup Message,彈出訊息,ポップアップメッセージ
UI_RAIDGROUP_001,보상 받기,/ui/RaidGroup/BtnClaim | /ui/RaidGroup/LockPanel/BtnClaimPending,Reward Claim,獎勵 領取,報酬 受け取る
UI_RAIDGROUP_002,캐릭터 화력 (초당),/ui/RaidGroup/DpsWindow/Title,Character Power (per second),角色火力（每秒）,キャラクター火力（毎秒）
UI_RAIDGROUP_003,보상을 받아야 새 시즌이 시작됩니다,/ui/RaidGroup/LockPanel/Msg,You must claim your reward before the new season begins.,必須領取獎勵後，新賽季才會開始。,報酬を受け取ると、新シーズンが開始されます。
UI_RAIDGROUP_004,지난 시즌 레이드 종료,/ui/RaidGroup/LockPanel/Title,End of the previous season's raid,上一賽季的突襲結束,前シーズンのレイド終了
UI_RAIDGROUP_005,부활!,/ui/RaidGroup/RevivePanel/BtnRevive,buhwal!,buhwal!,buhwal!
UI_RAIDGROUP_006,"24시간 넘게 자리를 비워
캐릭터들이 유령이 되었어요",/ui/RaidGroup/RevivePanel/Msg,"24time neomge jari  biwo
Characterdeulis  yuryeongis  doeeosseoyo","24時間 neomge jari biwo
角色deul yuryeong doeeosseoyo","24時間 neomge jari biwo
キャラクターdeul yuryeong doeeosseoyo"
UI_RAIDGROUP_007,남은시간,/ui/RaidGroup/TimeBox/Label,nam time,nam時間,nam時間
UI_RELICUPGRADEGROUP_001,유물명,/ui/RelicUpgradeGroup/Panel/NameText | /ui/SkillUpgradeGroup/Panel/NameText,Artifact targets,遺物個目標,遺物体
UI_RELICUPGRADEGROUP_002,옵션 설명,/ui/RelicUpgradeGroup/Panel/OptionBox/OptionText | /ui/SkillUpgradeGroup/Panel/OptionBox/OptionText,Option Description,選項說明,オプション説明
UI_RELICUPGRADEGROUP_003,10000코인,/ui/RelicUpgradeGroup/Panel/UpgradeButton/CostText | /ui/SkillUpgradeGroup/Panel/UpgradeButton/CostText,10000Coin,10000硬幣,10000コイン
UI_RELICUPGRADEGROUP_004,업그레이드,/ui/RelicUpgradeGroup/Panel/UpgradeButton/TitleText | /ui/SkillUpgradeGroup/Panel/UpgradeButton/TitleText,Upgrade,升級,アップグレード
UI_RUNSTARTCONFIRMGROUP_001,시작,/ui/RunStartConfirmGroup/Panel/BtnYes,Start,開始,開始
UI_RUNSTARTCONFIRMGROUP_002,무기 인벤토리가 가득 찼어요!,/ui/RunStartConfirmGroup/Panel/Message,Weapon Inventory Full Full!,武器 背包 已滿 已滿!,武器 インベントリが 満杯 満杯!
UI_SHADOWSHOPGROUP_001,구매,/ui/ShadowShopGroup/Panel/BtnPurchase,Buy,購買,購入
UI_SHADOWSHOPGROUP_002,그림자 정수,/ui/ShadowShopGroup/Panel/CurrencyBar/Label,Shadow Essence,暗影 精髓,影 エッセンス
UI_SHADOWSHOPGROUP_003,남은 수량: 0,/ui/ShadowShopGroup/Panel/List/ItemTemplate/StockText,Remaining quantity: 0,剩餘數量: 0,残り数量: 0
UI_SHADOWSHOPGROUP_004,비밀 상점,/ui/ShadowShopGroup/Panel/TitleBar/Title,Secret Shop,秘密商店,秘密ショップ
UI_TITLEGROUP_001,게임 시작,/ui/TitleGroup/BattlePanel/BtnStart,Game Start,開始遊戲,ゲーム開始
UI_TITLEGROUP_002,"일반 게임을 진행하면 자동으로
레이드 공격이 진행됩니다!",/ui/TitleGroup/RaidTutorial/Step1/Label,"In Normal Game, raid attacks are automatically carried out.",進行一般遊戲時，會自動進行突襲攻擊！,通常ゲームをプレイすると、レイド攻撃が自動的に行われます！
UI_TITLEGROUP_003,"일반 게임을 플레이할수록
레이드 대미지가 높아집니다!",/ui/TitleGroup/RaidTutorial/Step2/Label,"The more you play Normal Game, the higher your raid damage becomes!",一般遊戲遊玩越多，突襲傷害就越高！,通常ゲームをプレイするほど、レイドダメージが高くなります！
UI_TITLEGROUP_004,"24시간 미접속 시 캐릭터가
죽을 수 있으니 주의하세요!",/ui/TitleGroup/RaidTutorial/Step3/Label,"Be careful! If you are offline for more than 24 hours, your character may die!",注意！超過24小時未登入，角色可能會死亡！,24時間以上ログインしないと、キャラクターが死亡する可能性があります！
UI_TITLEGROUP_005,"높은 등급을 달성하고 특별한
보상을 획득하세요!",/ui/TitleGroup/RaidTutorial/Step4/Label,Achieve a high grade and obtain special rewards!,達成高等級並獲得特殊獎勵！,高い等級を達成して、特別な報酬を獲得しよう！
UI_TITLEGROUP_006,아직 등록된 기록이 없어요,/ui/TitleGroup/RankPanel/Board/EmptyText,Not yet registered Recordis  none,尚未 已登錄 紀錄 沒有,まだ 登録された 記録 ありません
UI_TITLEGROUP_007,이름,/ui/TitleGroup/RankPanel/Board/Header/ColName,Name,名稱,名前
UI_TITLEGROUP_008,순위,/ui/TitleGroup/RankPanel/Board/Header/ColRank,Rank,排名,順位
UI_TITLEGROUP_009,점수,/ui/TitleGroup/RankPanel/Board/Header/ColScore,Score,分數,スコア
UI_TITLEGROUP_010,내 순위,/ui/TitleGroup/RankPanel/Board/MyRankRow/Label,My Rank,我的排名,自分の順位
UI_TITLEGROUP_011,랭킹 (준비중),/ui/TitleGroup/RankPanel/ComingSoon,Ranking (Preparing),排行榜 (準備期間),ランキング (準備中)
UI_TITLEGROUP_012,타임어택 랭킹,/ui/TitleGroup/RankPanel/Tabs/TabTimeAttack/Label,Time Attack Ranking,限時挑戰 排行榜,タイムアタック ランキング
UI_TITLEGROUP_013,무제한 랭킹,/ui/TitleGroup/RankPanel/Tabs/TabUnlimited/Label,Unlimited Ranking,無限 排行榜,無制限 ランキング
UI_TITLEGROUP_014,랭킹,/ui/TitleGroup/RankPanel/Title | /ui/TitleGroup/TabBar/BtnRankLabel,Ranking,排行榜,ランキング
UI_TITLEGROUP_015,유물 (준비중),/ui/TitleGroup/RelicPanel/ComingSoon,Artifact (Preparing),遺物 (準備期間),遺物 (準備中)
UI_TITLEGROUP_016,대미지 스킨,/ui/TitleGroup/ShopPanel/Tabs/TabSkin/Label,Damage seukin,傷害 seukin,ダメージ seukin
UI_TITLEGROUP_017,상점,/ui/TitleGroup/ShopPanel/Title | /ui/TitleGroup/TabBar/BtnShopLabel,Shop,商店,ショップ
UI_TITLEGROUP_018,캐릭터 ▼,/ui/TitleGroup/SkillPanel/CharacterFilterBtn,Character ▼,角色 ▼,キャラクター ▼
UI_TITLEGROUP_019,등급 ▼,/ui/TitleGroup/SkillPanel/GradeFilterBtn,Grade ▼,等級 ▼,等級 ▼
UI_TITLEGROUP_020,스킬 1,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_0/Name,Skill 1,技能 1,スキル 1
UI_TITLEGROUP_021,스킬 2,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_1/Name,Skill 2,技能 2,スキル 2
UI_TITLEGROUP_022,스킬 11,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_10/Name,Skill 11,技能 11,スキル 11
UI_TITLEGROUP_023,스킬 12,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_11/Name,Skill 12,技能 12,スキル 12
UI_TITLEGROUP_024,스킬 13,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_12/Name,Skill 13,技能 13,スキル 13
UI_TITLEGROUP_025,스킬 14,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_13/Name,Skill 14,技能 14,スキル 14
UI_TITLEGROUP_026,스킬 15,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_14/Name,Skill 15,技能 15,スキル 15
UI_TITLEGROUP_027,스킬 16,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_15/Name,Skill 16,技能 16,スキル 16
UI_TITLEGROUP_028,스킬 17,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_16/Name,Skill 17,技能 17,スキル 17
UI_TITLEGROUP_029,스킬 18,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_17/Name,Skill 18,技能 18,スキル 18
UI_TITLEGROUP_030,스킬 3,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_2/Name,Skill 3,技能 3,スキル 3
UI_TITLEGROUP_031,스킬 4,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_3/Name,Skill 4,技能 4,スキル 4
UI_TITLEGROUP_032,스킬 5,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_4/Name,Skill 5,技能 5,スキル 5
UI_TITLEGROUP_033,스킬 6,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_5/Name,Skill 6,技能 6,スキル 6
UI_TITLEGROUP_034,스킬 7,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_6/Name,Skill 7,技能 7,スキル 7
UI_TITLEGROUP_035,스킬 8,/ui/TitleGroup/SkillPanel/ScrollArea/List/SkillSlot_7/Name,Skill 8,技能 8,スキル 8
